avg_burst_time,arrival_rate,cpu_io_ratio,priority_variance,queue_length,throughput_req,best_scheduler
10,23,0.31,9,41,low,Priority
16,18,0.49,8,27,high,Priority
19,4,0.74,8,17,low,Priority
14,21,0.66,4,11,high,RR
17,16,0.85,8,35,medium,Priority
18,21,0.76,9,5,high,Priority
3,6,0.8,6,37,medium,RR
8,26,0.9,4,23,low,RR
4,24,0.62,2,38,high,RR
4,16,0.21,7,26,high,SJF
19,8,0.81,3,9,medium,RR
12,12,0.88,3,13,high,RR
17,16,0.57,6,36,high,RR
3,28,0.46,5,36,high,SJF
5,7,0.83,2,15,high,FCFS
5,9,0.27,3,44,high,SJF
5,15,0.4,9,11,high,SJF
9,17,0.36,3,26,high,RR
16,7,0.11,4,29,low,RR
3,12,0.92,4,43,low,RR
12,17,0.48,1,6,medium,RR
12,26,0.33,2,44,low,RR
7,28,0.71,9,33,high,Priority
16,21,0.66,9,49,medium,Priority
5,22,0.66,7,13,low,Priority
14,15,0.7,5,27,low,RR
12,28,0.41,6,16,low,RR
8,16,0.4,7,16,high,Priority
19,14,0.92,2,47,high,RR
11,18,0.45,4,17,high,RR
10,29,0.34,3,20,medium,RR
8,24,0.58,1,25,low,RR
6,27,0.96,5,6,low,RR
9,20,0.76,6,12,medium,RR
9,7,0.86,2,31,low,RR
5,23,0.66,5,47,medium,RR
14,25,0.7,8,46,medium,Priority
3,2,0.17,2,19,low,SJF
15,28,0.29,1,38,medium,RR
15,20,0.7,5,47,low,RR
5,25,0.84,5,44,low,RR
14,28,0.76,8,38,high,Priority
9,5,0.45,3,34,high,FCFS
18,24,0.11,1,7,high,RR
8,1,0.89,7,12,high,FCFS
17,11,0.39,1,15,medium,RR
9,18,0.44,4,32,low,RR
11,3,0.91,4,25,medium,RR
5,28,0.88,6,45,low,RR
13,22,0.56,3,17,medium,RR
11,11,0.74,5,11,low,RR
16,14,0.53,1,15,low,RR
1,2,0.3,5,34,low,SJF
13,5,0.68,7,18,medium,Priority
16,6,0.4,3,41,medium,RR
6,8,0.68,4,36,low,RR
2,13,0.68,2,48,medium,RR
16,23,0.69,9,28,low,Priority
10,15,0.64,8,38,medium,Priority
12,3,0.89,8,29,medium,Priority
1,14,0.78,4,33,medium,RR
15,28,0.49,8,36,low,Priority
13,27,0.3,6,18,high,RR
7,18,0.98,4,21,high,RR
14,10,0.86,6,8,high,RR
13,8,0.83,3,19,medium,RR
1,29,0.27,8,39,low,SJF
16,9,0.34,7,10,medium,Priority
7,24,0.56,2,16,low,RR
15,27,0.97,8,20,medium,Priority
3,28,0.7,3,6,low,RR
8,9,0.35,8,45,medium,Priority
15,23,0.61,5,16,low,RR
7,23,0.46,1,28,low,RR
2,19,0.65,6,12,low,RR
5,7,0.65,5,36,high,FCFS
9,22,0.41,8,49,low,Priority
14,16,0.12,8,48,medium,Priority
9,1,0.98,4,49,high,FCFS
6,10,0.58,1,20,medium,RR
19,2,0.54,4,5,high,FCFS
10,18,0.13,2,40,low,RR
7,23,0.57,1,15,medium,RR
14,14,0.25,6,40,high,RR
2,7,0.84,3,11,high,FCFS
15,5,0.37,4,11,high,FCFS
18,14,0.67,9,42,medium,Priority
5,1,0.55,4,15,medium,RR
12,3,0.96,8,33,medium,Priority
2,24,0.22,1,36,high,SJF
2,24,0.41,2,20,low,SJF
5,8,0.86,9,46,high,Priority
2,3,0.93,5,38,low,RR
9,2,0.23,7,9,high,FCFS
18,6,0.42,1,45,low,RR
16,21,0.92,4,48,high,RR
8,15,0.51,7,23,high,Priority
8,8,0.32,8,21,high,Priority
15,4,0.79,9,41,high,FCFS
13,15,0.7,6,31,medium,RR
5,19,0.41,2,43,low,SJF
14,9,0.52,7,32,medium,Priority
14,25,0.34,1,8,low,RR
18,3,0.95,1,45,high,FCFS
2,1,0.94,1,47,low,RR
9,13,0.74,4,27,medium,RR
11,23,0.84,9,11,high,Priority
5,6,0.65,2,28,low,RR
1,10,0.65,6,20,medium,RR
14,11,0.55,2,44,low,RR
7,12,0.5,2,32,low,RR
12,16,0.81,1,40,medium,RR
9,5,0.93,2,6,low,RR
7,4,0.72,3,6,high,FCFS
15,17,0.68,7,9,medium,Priority
1,22,0.89,5,7,high,RR
15,16,0.84,3,25,low,RR
8,22,0.55,5,21,low,RR
14,7,0.62,1,39,medium,RR
13,16,0.23,2,39,medium,RR
17,7,0.38,7,27,low,Priority
7,1,0.28,4,24,high,FCFS
10,12,0.13,8,29,low,Priority
4,4,0.52,8,30,high,FCFS
7,12,0.94,9,18,low,Priority
12,1,0.9,2,22,low,RR
6,12,0.22,6,40,low,SJF
11,23,0.74,2,38,low,RR
4,6,0.13,4,24,medium,SJF
15,7,0.76,7,38,high,FCFS
1,21,0.7,4,17,medium,RR
15,24,0.92,8,27,medium,Priority
4,21,0.12,6,34,medium,SJF
16,11,0.21,9,18,medium,Priority
2,22,0.16,2,40,low,SJF
19,16,0.78,3,19,low,RR
16,15,0.75,4,37,low,RR
5,5,0.5,4,34,low,RR
4,23,0.7,5,10,high,RR
19,6,0.64,2,16,high,FCFS
19,28,0.64,5,9,medium,RR
3,5,0.7,5,24,low,RR
7,15,0.77,8,30,medium,Priority
13,12,0.28,6,29,high,RR
11,4,0.78,9,36,high,FCFS
5,24,0.69,1,29,low,RR
3,8,0.59,1,5,medium,RR
6,3,0.14,6,38,high,FCFS
13,16,0.6,4,47,high,RR
14,3,0.33,6,5,low,RR
17,1,0.64,4,10,high,FCFS
4,24,0.86,1,15,low,RR
1,9,0.72,8,33,high,Priority
1,2,0.79,6,44,low,RR
15,10,0.68,5,13,low,RR
11,3,0.75,7,37,high,FCFS
6,8,0.18,7,37,low,SJF
11,19,0.58,3,21,medium,RR
3,22,0.71,9,43,medium,Priority
1,7,0.42,7,10,high,FCFS
4,19,0.58,3,39,medium,RR
4,11,0.5,7,6,low,Priority
1,6,0.23,8,9,low,SJF
18,24,0.72,1,14,low,RR
17,1,0.94,4,32,high,FCFS
12,16,0.41,7,40,medium,Priority
18,16,0.25,9,29,medium,Priority
8,24,0.52,4,22,medium,RR
3,18,0.61,2,27,high,RR
6,22,0.68,5,28,high,RR
12,5,0.7,6,31,high,FCFS
7,13,0.27,7,17,medium,Priority
3,29,0.16,7,40,low,SJF
6,11,0.78,2,21,high,RR
12,14,0.33,6,33,low,RR
10,10,0.15,5,17,medium,RR
6,11,0.56,1,38,medium,RR
3,7,0.86,8,36,high,FCFS
1,8,0.9,2,12,high,RR
10,7,0.2,5,36,high,FCFS
14,11,0.8,1,18,low,RR
16,27,0.71,1,9,medium,RR
18,26,0.2,6,45,high,RR
10,17,0.43,3,16,low,RR
15,14,0.32,1,33,low,RR
13,8,0.75,2,49,medium,RR
3,13,0.77,3,8,high,RR
18,25,0.8,9,35,high,Priority
7,26,0.74,5,27,low,RR
13,28,0.79,9,21,medium,Priority
16,7,0.24,2,43,low,RR
3,21,0.17,6,29,high,SJF
13,4,0.64,8,8,medium,Priority
7,11,0.27,4,17,low,RR
9,23,0.78,3,29,low,RR
12,29,0.93,4,15,low,RR
14,16,0.87,4,14,medium,RR
12,9,0.98,7,30,medium,Priority
16,29,0.59,7,39,high,Priority
19,8,0.19,3,46,low,RR
9,6,0.49,5,49,high,FCFS
2,6,0.52,7,9,low,Priority
16,17,0.42,4,20,high,RR
6,21,0.28,1,33,low,SJF
14,2,0.7,2,13,medium,RR
3,4,0.7,4,24,low,RR
10,16,0.67,9,34,medium,Priority
11,28,0.81,6,46,high,RR
15,11,0.77,9,28,medium,Priority
17,28,0.24,4,13,medium,RR
2,29,0.92,1,5,low,RR
9,24,0.41,6,8,low,RR
19,10,0.39,4,40,low,RR
14,5,0.66,9,20,low,Priority
9,1,0.88,4,9,low,RR
16,2,0.49,2,6,low,RR
1,16,0.27,1,8,low,SJF
4,19,0.13,8,15,low,SJF
7,17,0.76,1,40,high,RR
19,18,0.97,7,42,low,Priority
12,9,0.35,2,29,low,RR
1,23,0.72,2,42,low,RR
3,16,0.34,7,44,medium,SJF
6,3,0.34,5,43,high,FCFS
8,10,0.3,2,5,medium,RR
6,22,0.67,8,36,medium,Priority
6,6,0.63,7,27,medium,Priority
14,15,0.89,8,40,low,Priority
1,8,0.84,1,38,high,RR
6,5,0.1,9,44,low,SJF
3,18,0.8,5,19,low,RR
1,10,0.48,2,7,high,SJF
9,1,0.39,9,20,low,Priority
11,6,0.68,6,44,low,RR
1,17,0.84,5,44,medium,RR
18,15,0.35,9,49,high,Priority
3,1,0.54,7,37,medium,Priority
7,15,0.35,6,31,medium,RR
7,7,0.6,5,19,medium,RR
8,24,0.77,7,19,medium,Priority
10,18,0.41,6,23,low,RR
18,13,0.18,2,16,medium,RR
16,14,0.65,3,42,high,RR
13,9,0.87,8,21,high,Priority
19,24,0.9,4,18,medium,RR
12,6,0.63,9,38,medium,Priority
3,10,0.11,8,14,low,SJF
1,6,0.9,2,13,low,RR
10,29,0.59,8,5,high,Priority
12,23,0.8,7,35,medium,Priority
1,17,0.91,5,14,medium,RR
6,12,0.16,6,38,high,SJF
6,28,0.44,9,16,medium,SJF
8,25,0.44,7,6,medium,Priority
9,28,0.17,8,7,low,Priority
13,9,0.42,4,48,medium,RR
13,8,0.27,5,49,high,RR
17,15,0.71,3,7,medium,RR
10,17,0.85,2,16,low,RR
11,9,0.87,8,29,high,Priority
15,9,0.13,1,42,medium,RR
15,4,0.36,9,45,high,FCFS
18,14,0.58,4,32,medium,RR
15,19,0.98,6,11,low,RR
5,11,0.33,6,40,low,SJF
7,6,0.98,8,24,high,FCFS
3,1,0.7,9,26,high,FCFS
2,16,0.82,6,17,low,RR
19,15,0.16,1,16,high,RR
17,4,0.76,7,48,low,Priority
5,28,0.3,5,11,medium,SJF
14,10,0.56,9,27,high,Priority
14,29,0.75,7,44,low,Priority
3,3,0.69,8,5,high,FCFS
9,28,0.81,2,46,low,RR
6,1,0.28,9,17,medium,SJF
4,1,0.29,8,40,low,SJF
10,23,0.64,2,39,medium,RR
15,13,0.65,3,20,high,RR
12,25,0.85,2,34,high,RR
10,19,0.63,2,12,medium,RR
13,25,0.52,5,42,low,RR
6,18,0.37,3,31,low,SJF
7,10,0.48,9,32,medium,Priority
18,3,0.75,5,24,low,RR
11,26,0.88,6,49,low,RR
5,19,0.7,4,48,medium,RR
19,10,0.46,7,32,low,Priority
18,29,0.58,3,43,low,RR
18,6,0.27,9,39,low,Priority
5,1,0.79,2,13,low,RR
4,12,0.32,8,49,low,SJF
3,22,0.54,2,29,high,RR
16,2,0.65,7,46,high,FCFS
9,22,0.68,9,13,low,Priority
7,11,0.37,2,14,low,RR
16,16,0.11,6,10,high,RR
16,13,0.93,8,45,high,Priority
6,25,0.8,2,16,medium,RR
10,11,0.62,8,22,high,Priority
9,21,0.37,2,37,medium,RR
16,22,0.94,8,5,medium,Priority
19,22,0.62,8,9,low,Priority
15,21,0.81,4,28,low,RR
17,2,0.25,2,47,medium,RR
19,25,0.88,9,11,high,Priority
17,3,0.45,8,40,medium,Priority
10,2,0.42,7,31,medium,Priority
18,15,0.61,2,35,medium,RR
13,14,0.73,4,44,high,RR
14,29,0.23,9,24,high,Priority
15,24,0.18,4,15,low,RR
8,3,0.96,9,7,low,Priority
4,11,0.2,7,21,medium,SJF
10,24,0.69,4,26,medium,RR
7,14,0.66,5,9,medium,RR
15,26,0.3,8,27,low,Priority
3,26,0.31,7,26,medium,SJF
16,29,0.19,2,14,high,RR
15,28,0.39,8,20,medium,Priority
3,17,0.88,2,35,low,RR
3,8,0.43,3,41,low,SJF
17,10,0.83,6,47,medium,RR
12,12,0.83,9,26,high,Priority
12,21,0.15,4,16,low,RR
1,22,0.73,6,37,high,RR
10,19,0.28,9,38,medium,Priority
5,12,0.34,6,28,low,SJF
7,6,0.16,4,14,low,RR
8,7,0.81,1,27,low,RR
15,27,0.16,5,17,high,RR
12,24,0.4,9,7,medium,Priority
11,10,0.35,1,6,medium,RR
7,9,0.9,4,38,high,RR
5,9,0.51,3,45,medium,RR
19,10,0.49,8,24,medium,Priority
12,28,0.55,5,46,medium,RR
14,6,0.13,6,30,medium,RR
16,20,0.11,9,49,low,Priority
17,19,0.55,1,33,medium,RR
17,13,0.71,1,33,low,RR
7,19,0.55,5,9,low,RR
2,18,0.21,8,13,high,SJF
10,26,0.43,8,22,medium,Priority
17,16,0.23,1,32,low,RR
18,4,0.51,5,40,low,RR
6,28,0.46,7,11,low,SJF
4,1,0.65,5,49,high,FCFS
4,24,0.48,5,49,low,SJF
10,3,0.39,4,46,medium,RR
3,17,0.46,1,22,low,SJF
9,2,0.88,3,20,low,RR
13,3,0.23,2,42,medium,RR
18,6,0.7,5,43,low,RR
15,12,0.4,1,32,low,RR
3,18,0.17,8,6,medium,SJF
13,15,0.48,2,34,low,RR
12,5,0.78,1,6,high,FCFS
16,27,0.31,4,30,medium,RR
13,12,0.72,5,12,medium,RR
5,20,0.16,6,36,low,SJF
6,17,0.87,1,17,high,RR
7,22,0.74,3,13,high,RR
18,28,0.93,7,7,low,Priority
3,25,0.76,3,40,low,RR
3,23,0.3,2,18,low,SJF
2,15,0.81,4,34,low,RR
19,14,0.7,7,5,low,Priority
9,17,0.65,6,43,medium,RR
8,24,0.11,3,22,medium,RR
6,11,0.33,5,28,medium,SJF
2,15,0.16,8,40,low,SJF
2,16,0.97,2,10,medium,RR
7,2,0.23,4,18,low,RR
7,8,0.33,3,15,high,RR
4,18,0.77,6,29,medium,RR
1,8,0.85,3,25,low,RR
10,18,0.12,1,36,low,RR
8,10,0.96,2,45,low,RR
2,3,0.93,7,16,medium,Priority
19,28,0.29,2,6,high,RR
12,5,0.26,8,42,low,Priority
11,21,0.16,9,16,medium,Priority
14,5,0.98,5,41,low,RR
18,29,0.73,2,36,medium,RR
15,24,0.58,3,49,high,RR
3,16,0.63,8,5,low,Priority
8,14,0.81,3,12,high,RR
4,10,0.3,4,40,low,SJF
13,21,0.32,9,35,medium,Priority
3,20,0.55,4,44,low,RR
1,13,0.28,7,14,high,SJF
19,17,0.91,7,14,low,Priority
14,3,0.5,1,25,high,FCFS
15,8,0.22,9,36,high,Priority
2,9,0.24,6,22,low,SJF
18,12,0.62,3,9,medium,RR
13,23,0.79,9,8,high,Priority
12,15,0.11,9,15,medium,Priority
13,27,0.47,8,25,low,Priority
8,1,0.29,9,32,medium,Priority
15,23,0.87,1,13,medium,RR
19,20,0.13,6,10,low,RR
5,21,0.38,8,14,high,SJF
9,10,0.6,9,18,low,Priority
9,4,0.9,1,25,low,RR
12,11,0.66,7,6,high,Priority
8,22,0.6,8,46,high,Priority
3,20,0.46,9,25,low,SJF
6,8,0.89,8,48,medium,Priority
4,16,0.74,9,27,low,Priority
6,17,0.39,8,26,low,SJF
17,14,0.23,3,30,high,RR
2,28,0.24,7,8,low,SJF
6,7,0.84,9,35,medium,Priority
4,26,0.88,3,14,medium,RR
15,25,0.37,5,41,medium,RR
15,17,0.86,6,25,medium,RR
17,5,0.42,4,11,low,RR
5,8,0.38,9,23,high,SJF
9,23,0.8,4,35,low,RR
16,7,0.47,3,34,low,RR
19,8,0.88,6,38,low,RR
19,13,0.34,6,6,medium,RR
5,11,0.89,8,48,high,Priority
5,6,0.26,5,38,high,FCFS
4,11,0.12,8,38,medium,SJF
15,5,0.79,1,8,medium,RR
1,11,0.69,9,38,high,Priority
19,18,0.45,7,27,low,Priority
12,29,0.63,6,43,high,RR
5,25,0.66,3,34,low,RR
19,25,0.32,3,40,medium,RR
1,27,0.95,9,12,medium,Priority
6,23,0.5,5,26,low,RR
2,27,0.67,1,40,low,RR
9,22,0.37,2,20,low,RR
11,1,0.65,8,8,high,FCFS
18,17,0.51,4,14,high,RR
1,2,0.69,3,21,medium,RR
12,20,0.46,2,42,high,RR
17,12,0.42,2,47,medium,RR
1,11,0.33,6,39,low,SJF
8,19,0.47,5,34,high,RR
1,11,0.53,5,6,low,RR
18,26,0.63,5,46,medium,RR
4,12,0.32,9,14,high,SJF
6,15,0.22,6,10,low,SJF
4,23,0.95,6,24,medium,RR
8,11,0.87,3,44,low,RR
18,22,0.54,6,29,high,RR
13,26,0.73,1,41,medium,RR
1,7,0.64,9,19,high,FCFS
6,25,0.32,2,26,high,SJF
4,9,0.32,1,31,low,SJF
11,1,0.63,9,9,high,FCFS
18,9,0.5,8,49,high,Priority
10,10,0.75,6,41,high,RR
10,10,0.88,5,32,low,RR
15,28,0.5,4,16,high,RR
11,6,0.44,7,19,low,Priority
15,11,0.98,2,28,medium,RR
3,19,0.14,3,44,low,SJF
12,14,0.86,8,41,high,Priority
19,16,0.31,7,44,high,Priority
18,24,0.25,3,8,high,RR
3,17,0.39,6,30,high,SJF
6,11,0.37,4,14,medium,SJF
16,27,0.96,4,16,high,RR
8,7,0.95,8,35,low,Priority
17,10,0.49,3,25,low,RR
8,14,0.54,2,35,high,RR
6,20,0.51,5,49,high,RR
11,18,0.61,2,43,low,RR
4,18,0.52,3,43,medium,RR
15,15,0.62,8,26,low,Priority
13,23,0.13,4,11,high,RR
13,22,0.49,6,18,high,RR
16,27,0.89,4,41,low,RR
3,22,0.84,3,46,medium,RR
12,23,0.44,3,19,high,RR
12,22,0.48,9,34,medium,Priority
10,25,0.57,2,45,medium,RR
16,7,0.44,9,46,low,Priority
7,5,0.75,8,13,high,FCFS
2,3,0.87,6,5,medium,RR
18,24,0.92,6,7,medium,RR
2,29,0.39,6,37,medium,SJF
10,6,0.3,9,38,high,FCFS
14,5,0.86,9,26,high,FCFS
7,10,0.3,1,5,medium,RR
14,4,0.49,7,10,high,FCFS
17,21,0.44,4,25,high,RR
9,28,0.68,4,39,low,RR
19,29,0.67,1,27,high,RR
6,22,0.96,9,21,high,Priority
13,28,0.28,7,28,medium,Priority
1,17,0.31,4,39,medium,SJF
16,13,0.61,4,29,high,RR
13,23,0.48,3,44,medium,RR
9,25,0.68,6,40,high,RR
12,25,0.3,3,40,medium,RR
1,1,0.17,7,31,low,SJF
10,25,0.54,9,48,low,Priority
16,17,0.13,8,31,low,Priority
2,8,0.56,9,8,high,Priority
9,4,0.12,3,22,medium,RR
19,14,0.77,8,36,medium,Priority
2,2,0.8,6,16,high,FCFS
17,18,0.99,7,42,medium,Priority
2,16,0.13,7,37,high,SJF
7,18,0.18,4,15,high,RR
14,17,0.74,3,12,high,RR
2,22,0.36,9,40,low,SJF
3,5,0.29,3,37,medium,SJF
12,10,0.64,8,33,high,Priority
16,11,0.54,4,34,high,RR
9,18,0.51,4,10,high,RR
1,16,0.85,4,27,high,RR
5,22,0.13,9,38,medium,SJF
9,28,0.72,6,21,low,RR
13,29,0.59,2,6,high,RR
11,13,0.8,6,29,high,RR
18,16,0.1,9,49,medium,Priority
6,11,0.43,7,19,low,SJF
8,5,0.97,3,45,high,FCFS
6,8,0.69,5,21,medium,RR
7,9,0.29,2,46,low,RR
18,19,0.86,4,47,high,RR
9,10,0.96,7,23,medium,Priority
14,4,0.46,3,27,low,RR
7,26,0.54,6,35,low,RR
9,22,0.88,4,28,medium,RR
7,10,0.36,7,32,medium,Priority
9,22,0.58,1,21,medium,RR
9,13,0.84,1,7,high,RR
8,18,0.94,4,10,low,RR
5,12,0.62,1,23,low,RR
16,12,0.56,1,20,low,RR
12,28,0.71,2,12,low,RR
16,8,0.21,4,19,medium,RR
15,4,0.9,6,8,low,RR
9,3,0.63,5,13,medium,RR
3,26,0.12,5,14,high,SJF
14,14,0.7,8,12,medium,Priority
17,17,0.9,1,28,low,RR
2,25,0.98,9,37,low,Priority
10,6,0.5,6,41,medium,RR
2,18,0.44,1,31,medium,SJF
7,21,0.69,7,43,high,Priority
15,11,0.6,3,24,low,RR
15,16,0.69,7,43,high,Priority
11,17,0.58,5,6,high,RR
7,28,0.4,6,21,high,RR
8,15,0.64,7,42,low,Priority
13,29,0.43,2,29,low,RR
13,29,0.88,5,11,low,RR
12,4,0.69,2,43,low,RR
16,11,0.83,7,38,low,Priority
10,18,0.92,3,28,high,RR
6,2,0.25,9,40,medium,SJF
2,24,0.5,2,25,medium,RR
5,7,0.97,2,27,medium,RR
1,19,0.65,9,25,high,Priority
15,26,0.17,5,44,high,RR
15,17,0.86,3,43,medium,RR
14,23,0.91,4,19,high,RR
3,13,0.3,2,48,medium,SJF
12,19,0.96,3,10,medium,RR
13,27,0.14,9,17,high,Priority
14,19,0.38,4,20,medium,RR
2,25,0.66,5,32,medium,RR
6,7,0.29,1,49,high,FCFS
1,3,0.19,7,25,low,SJF
12,16,0.58,7,19,high,Priority
11,18,0.63,1,43,high,RR
10,21,0.83,4,15,low,RR
14,3,0.19,7,8,high,FCFS
16,10,0.7,6,8,high,RR
4,27,0.35,1,49,medium,SJF
6,22,0.2,2,40,low,SJF
5,15,0.39,7,16,medium,SJF
11,13,0.53,6,22,high,RR
8,6,0.97,9,9,high,FCFS
15,21,0.28,3,49,low,RR
1,22,0.32,8,48,medium,SJF
9,8,0.18,9,36,low,Priority
2,29,0.52,9,46,high,Priority
12,17,0.49,9,35,high,Priority
14,22,0.86,2,24,high,RR
1,25,0.84,4,16,low,RR
12,29,0.58,5,5,medium,RR
9,10,0.19,4,33,low,RR
4,14,0.57,5,17,low,RR
3,5,0.71,3,21,medium,RR
18,25,0.93,2,13,low,RR
19,10,0.66,1,49,high,RR
11,16,0.17,3,24,medium,RR
14,26,0.76,3,28,high,RR
18,11,0.68,4,46,medium,RR
3,3,0.3,6,5,medium,SJF
2,19,0.23,4,24,high,SJF
16,5,0.3,7,41,low,Priority
9,26,0.81,5,31,medium,RR
3,6,0.63,6,36,high,FCFS
3,17,0.13,6,34,medium,SJF
19,20,0.99,2,44,high,RR
8,13,0.84,7,21,medium,Priority
5,20,0.14,2,34,medium,SJF
10,2,0.61,3,41,high,FCFS
7,27,0.49,7,11,medium,Priority
6,13,0.69,2,23,high,RR
19,18,0.43,6,6,high,RR
6,20,0.3,6,32,high,SJF
11,8,0.28,2,28,low,RR
17,27,0.36,5,33,medium,RR
14,26,0.12,9,35,medium,Priority
18,13,0.74,1,49,high,RR
7,1,0.56,5,5,medium,RR
1,13,0.44,1,16,high,SJF
7,23,0.72,3,30,high,RR
4,26,0.31,7,32,low,SJF
6,15,0.85,8,18,low,Priority
3,10,0.61,2,41,high,RR
8,13,0.75,1,20,high,RR
13,23,0.21,4,47,medium,RR
18,10,0.17,9,34,high,Priority
10,3,0.64,3,43,low,RR
3,25,0.96,6,42,medium,RR
7,22,0.6,5,7,low,RR
8,26,0.82,2,5,high,RR
4,4,0.77,2,27,low,RR
15,3,0.36,1,26,high,FCFS
16,16,0.62,4,37,medium,RR
2,7,0.17,7,49,low,SJF
10,9,0.44,8,16,medium,Priority
14,27,0.49,7,44,medium,Priority
8,2,0.65,2,22,medium,RR
16,20,0.6,5,24,high,RR
10,17,0.21,1,17,low,RR
15,26,0.18,3,26,medium,RR
11,6,0.35,5,11,medium,RR
12,12,0.55,1,27,low,RR
18,12,0.23,6,7,low,RR
10,29,0.1,5,38,medium,RR
8,23,0.59,8,37,high,Priority
18,24,0.75,4,27,low,RR
16,24,0.28,6,34,high,RR
5,1,0.32,9,25,high,FCFS
6,5,0.29,2,16,low,SJF
9,12,0.49,3,5,medium,RR
15,10,0.8,4,41,high,RR
17,13,0.45,5,36,high,RR
17,5,0.6,5,37,medium,RR
10,17,0.81,2,33,low,RR
4,2,0.75,1,30,low,RR
4,7,0.84,2,38,low,RR
16,29,0.96,7,26,medium,Priority
10,2,0.41,1,39,medium,RR
7,17,0.31,9,31,medium,Priority
2,21,0.54,3,25,medium,RR
17,2,0.49,8,28,medium,Priority
12,25,0.97,2,38,high,RR
10,25,0.36,3,29,medium,RR
16,12,0.57,3,31,high,RR
9,12,0.92,5,36,medium,RR
4,18,0.26,2,16,high,SJF
8,1,0.38,6,18,medium,RR
9,29,0.98,2,23,high,RR
7,10,0.35,4,10,high,RR
19,24,0.53,1,22,low,RR
16,18,0.79,4,27,medium,RR
7,1,0.16,7,24,low,Priority
8,26,0.38,1,25,low,RR
14,14,0.67,3,13,high,RR
8,7,0.48,6,23,medium,RR
15,6,0.79,9,39,high,FCFS
2,21,0.63,5,7,low,RR
15,20,0.55,2,37,low,RR
3,2,0.5,6,37,low,RR
8,6,0.93,8,27,medium,Priority
4,3,0.44,1,22,high,FCFS
11,3,0.93,1,36,medium,RR
7,7,0.71,8,19,low,Priority
2,14,0.9,5,9,medium,RR
18,18,0.76,3,29,medium,RR
14,12,0.72,2,24,medium,RR
7,15,0.8,1,15,medium,RR
18,25,0.67,1,21,low,RR
16,20,0.9,7,19,low,Priority
19,25,0.36,5,20,low,RR
16,22,0.98,6,30,low,RR
5,29,0.28,5,41,high,SJF
16,18,0.57,2,17,medium,RR
11,26,0.14,8,24,low,Priority
16,25,0.87,8,8,high,Priority
9,3,0.8,2,40,high,FCFS
4,9,0.62,4,39,medium,RR
12,18,0.12,2,28,low,RR
15,8,0.31,2,45,low,RR
15,5,0.34,4,11,high,FCFS
16,13,0.32,9,9,high,Priority
1,4,0.13,4,20,low,SJF
4,6,0.86,3,29,low,RR
18,18,0.12,9,37,high,Priority
12,11,0.5,9,44,high,Priority
17,25,0.43,1,7,low,RR
6,14,0.3,4,22,low,SJF
10,6,0.94,6,43,high,FCFS
16,25,0.67,7,24,medium,Priority
5,16,0.76,6,33,low,RR
5,21,0.51,2,23,medium,RR
10,12,0.86,3,42,low,RR
16,14,0.19,2,6,low,RR
19,28,0.74,7,31,low,Priority
7,16,0.74,6,22,low,RR
1,26,0.98,6,42,medium,RR
18,10,0.54,8,27,low,Priority
1,18,0.68,5,24,low,RR
11,13,0.78,9,46,low,Priority
17,21,0.2,5,34,high,RR
3,2,0.66,3,37,high,FCFS
13,5,0.41,2,24,high,FCFS
17,29,0.26,9,14,low,Priority
14,6,0.16,7,42,high,FCFS
17,21,0.51,8,16,medium,Priority
4,10,0.45,5,35,high,SJF
8,3,0.75,5,5,low,RR
18,15,0.98,9,7,medium,Priority
14,20,0.41,3,9,low,RR
11,8,0.64,9,14,medium,Priority
7,5,0.76,7,25,medium,Priority
1,29,0.26,1,37,high,SJF
15,9,0.69,7,12,medium,Priority
4,20,0.37,6,37,medium,SJF
6,14,0.15,9,32,medium,SJF
7,14,0.33,8,48,low,Priority
5,14,0.47,7,21,high,SJF
9,22,0.66,4,38,low,RR
13,19,0.41,8,23,medium,Priority
4,7,0.46,5,41,low,SJF
3,10,0.26,5,21,high,SJF
6,25,0.62,5,17,low,RR
1,17,0.48,3,16,high,SJF
11,20,0.3,7,10,low,Priority
4,22,0.21,3,29,high,SJF
4,13,0.64,2,15,medium,RR
15,27,0.94,6,6,medium,RR
17,8,0.62,1,46,medium,RR
12,17,0.16,5,9,high,RR
13,17,0.5,4,34,low,RR
17,3,0.31,4,22,high,FCFS
3,17,0.74,6,40,low,RR
7,2,0.43,8,31,low,Priority
14,11,0.31,7,26,low,Priority
15,16,0.74,2,33,medium,RR
14,2,0.99,3,33,high,FCFS
12,4,0.66,1,20,low,RR
15,20,0.52,7,14,low,Priority
4,24,0.99,9,26,medium,Priority
15,23,0.25,3,31,low,RR
12,19,0.72,2,36,low,RR
3,10,0.46,7,45,medium,SJF
10,6,0.11,3,14,low,RR
9,20,0.54,5,44,medium,RR
17,11,0.25,6,36,high,RR
10,23,0.78,8,32,high,Priority
7,18,0.23,2,26,low,RR
2,10,0.56,3,49,medium,RR
11,22,0.52,6,29,medium,RR
1,26,0.21,6,11,low,SJF
13,20,0.92,6,24,low,RR
18,28,0.56,8,19,low,Priority
3,17,0.79,3,23,low,RR
17,23,0.68,1,14,medium,RR
2,19,0.13,3,5,low,SJF
15,20,0.96,5,7,low,RR
10,5,0.19,4,43,high,FCFS
7,14,0.46,1,17,high,RR
1,2,0.96,1,40,medium,RR
4,16,0.61,9,25,high,Priority
